Preprocessed Review Text,Review Token,True Sentiment,FCNN Sentiment,RNN Sentiment
ia pretti dress howev uniqu design like design dress see may ca see younger person wear older woman dress soft wrinkl easili beauti pattern comfort see friend think much like nightgown realli love dress,"['ia', 'pretti', 'dress', 'howev', 'uniqu', 'design', 'like', 'design', 'dress', 'see', 'may', 'ca', 'see', 'younger', 'person', 'wear', 'older', 'woman', 'dress', 'soft', 'wrinkl', 'easili', 'beauti', 'pattern', 'comfort', 'see', 'friend', 'think', 'much', 'like', 'nightgown', 'realli', 'love', 'dress']",Positive,Positive,Positive
bought pant red tri store soft compani loos fit typic chino pair best fit top perfect length roll run bit big stretch though eventu baggi love though order size definit buy color becom avail size,"['bought', 'pant', 'red', 'tri', 'store', 'soft', 'compani', 'loos', 'fit', 'typic', 'chino', 'pair', 'best', 'fit', 'top', 'perfect', 'length', 'roll', 'run', 'bit', 'big', 'stretch', 'though', 'eventu', 'baggi', 'love', 'though', 'order', 'size', 'definit', 'buy', 'color', 'becom', 'avail', 'size']",Positive,Positive,Positive
agre previou review length shown pictur much shorter overal detail skirt nice elast waistband make look cheap consid price,"['agre', 'previou', 'review', 'length', 'shown', 'pictur', 'much', 'shorter', 'overal', 'detail', 'skirt', 'nice', 'elast', 'waistband', 'make', 'look', 'cheap', 'consid', 'price']",Negative,Negative,Negative
love got liter fray apart bodi wore time fit issu seam issu liter fray apart two area flatter incred comfort fabric durabl typic denim almost kind knit feel,"['love', 'got', 'liter', 'fray', 'apart', 'bodi', 'wore', 'time', 'fit', 'issu', 'seam', 'issu', 'liter', 'fray', 'apart', 'two', 'area', 'flatter', 'incred', 'comfort', 'fabric', 'durabl', 'typic', 'denim', 'almost', 'kind', 'knit', 'feel']",Negative,Negative,Negative
top love fit like crop top shortwaist wore highwaist jean tug day think probabl work better skirt color beauti nice retro vibe recommend mind crop factor,"['top', 'love', 'fit', 'like', 'crop', 'top', 'shortwaist', 'wore', 'highwaist', 'jean', 'tug', 'day', 'think', 'probabl', 'work', 'better', 'skirt', 'color', 'beauti', 'nice', 'retro', 'vibe', 'recommend', 'mind', 'crop', 'factor']",Neutral,Neutral,Neutral
love fabric design leg unfortun ran way big top liter fall,"['love', 'fabric', 'design', 'leg', 'unfortun', 'ran', 'way', 'big', 'top', 'liter', 'fall']",Neutral,Negative,Neutral
order dress xs petit lb plaid look drab person fit frumpi wrap style typic flatter dress dress tie natur waist fit made hip appear larger pretti disappoint littl number send back might work taller peopl like model would steer clear petit,"['order', 'dress', 'xs', 'petit', 'lb', 'plaid', 'look', 'drab', 'person', 'fit', 'frumpi', 'wrap', 'style', 'typic', 'flatter', 'dress', 'dress', 'tie', 'natur', 'waist', 'fit', 'made', 'hip', 'appear', 'larger', 'pretti', 'disappoint', 'littl', 'number', 'send', 'back', 'might', 'work', 'taller', 'peopl', 'like', 'model', 'would', 'steer', 'clear', 'petit']",Negative,Negative,Negative
first saw dress one store rich color caught eye dress comfort wear also uniqu fabric feel great give dress overal stylish flair photo justic,"['first', 'saw', 'dress', 'one', 'store', 'rich', 'color', 'caught', 'eye', 'dress', 'comfort', 'wear', 'also', 'uniqu', 'fabric', 'feel', 'great', 'give', 'dress', 'overal', 'stylish', 'flair', 'photo', 'justic']",Positive,Positive,Positive
got mail yesterday want badli love littl big boxi order small realli wish order xs sure exchang return seem high qualiti pattern gorgeou basic exactli look actual put kind look like wear grandpa old sweater,"['got', 'mail', 'yesterday', 'want', 'badli', 'love', 'littl', 'big', 'boxi', 'order', 'small', 'realli', 'wish', 'order', 'xs', 'sure', 'exchang', 'return', 'seem', 'high', 'qualiti', 'pattern', 'gorgeou', 'basic', 'exactli', 'look', 'actual', 'put', 'kind', 'look', 'like', 'wear', 'grandpa', 'old', 'sweater']",Neutral,Neutral,Neutral
cute soft elast sewn right took wash waistband twist mess disappoint expens loungewear,"['cute', 'soft', 'elast', 'sewn', 'right', 'took', 'wash', 'waistband', 'twist', 'mess', 'disappoint', 'expens', 'loungewear']",Negative,Negative,Negative
love perfect bodi hug right length great fabric color shift fit knee follow everi curv howev unforgivingther room cover bump bulg sleek figureflatt lb tall fit perfectli one pound would zip got size usual tight size fenc go size ca howev imagin wear sleeveless,"['love', 'perfect', 'bodi', 'hug', 'right', 'length', 'great', 'fabric', 'color', 'shift', 'fit', 'knee', 'follow', 'everi', 'curv', 'howev', 'unforgivingther', 'room', 'cover', 'bump', 'bulg', 'sleek', 'figureflatt', 'lb', 'tall', 'fit', 'perfectli', 'one', 'pound', 'would', 'zip', 'got', 'size', 'usual', 'tight', 'size', 'fenc', 'go', 'size', 'ca', 'howev', 'imagin', 'wear', 'sleeveless']",Positive,Positive,Positive
love ag jean sever pair think wash well wear well said never purchas pair stevi cut qualiti one would expect ag like ankl true skinni jean littl width ontrend season issu color order pink arriv beauti littl plastic bag heart skip beat hooray cute new jean except w,"['love', 'ag', 'jean', 'sever', 'pair', 'think', 'wash', 'well', 'wear', 'well', 'said', 'never', 'purchas', 'pair', 'stevi', 'cut', 'qualiti', 'one', 'would', 'expect', 'ag', 'like', 'ankl', 'true', 'skinni', 'jean', 'littl', 'width', 'ontrend', 'season', 'issu', 'color', 'order', 'pink', 'arriv', 'beauti', 'littl', 'plastic', 'bag', 'heart', 'skip', 'beat', 'hooray', 'cute', 'new', 'jean', 'except', 'w']",Neutral,Neutral,Neutral
love chino super soft amazingli comfi quit flatter wideleg pant,"['love', 'chino', 'super', 'soft', 'amazingli', 'comfi', 'quit', 'flatter', 'wideleg', 'pant']",Positive,Positive,Positive
tend go back forth small xs glad got xs great still flow huge wear alon need strapless happi adjust strap lace back fabul snd color love oliv green deep orang two fall fav wore level deep orang linen pant oliv green littl jacket would also love jean booti creami cardigan littl blazer th,"['tend', 'go', 'back', 'forth', 'small', 'xs', 'glad', 'got', 'xs', 'great', 'still', 'flow', 'huge', 'wear', 'alon', 'need', 'strapless', 'happi', 'adjust', 'strap', 'lace', 'back', 'fabul', 'snd', 'color', 'love', 'oliv', 'green', 'deep', 'orang', 'two', 'fall', 'fav', 'wore', 'level', 'deep', 'orang', 'linen', 'pant', 'oliv', 'green', 'littl', 'jacket', 'would', 'also', 'love', 'jean', 'booti', 'creami', 'cardigan', 'littl', 'blazer', 'th']",Positive,Positive,Positive
usual wear size xs retail top order top wide side huge fit like tent even remot flatter thought order xs howev could tell xs still go way much fabric back goe,"['usual', 'wear', 'size', 'xs', 'retail', 'top', 'order', 'top', 'wide', 'side', 'huge', 'fit', 'like', 'tent', 'even', 'remot', 'flatter', 'thought', 'order', 'xs', 'howev', 'could', 'tell', 'xs', 'still', 'go', 'way', 'much', 'fabric', 'back', 'goe']",Negative,Negative,Negative
confess high hope dress buy stylish modern altern busi suit want dress work piec deliv present attend faculti function tailor conserv edgi time sever hundr dollar dress meet aforement need thought best descript dress blah materi textur crinkli slick top creamivori color,"['confess', 'high', 'hope', 'dress', 'buy', 'stylish', 'modern', 'altern', 'busi', 'suit', 'want', 'dress', 'work', 'piec', 'deliv', 'present', 'attend', 'faculti', 'function', 'tailor', 'conserv', 'edgi', 'time', 'sever', 'hundr', 'dollar', 'dress', 'meet', 'aforement', 'need', 'thought', 'best', 'descript', 'dress', 'blah', 'materi', 'textur', 'crinkli', 'slick', 'top', 'creamivori', 'color']",Neutral,Neutral,Neutral
skirt arriv today love fabric substanti worn fall mayb even mild california winter day plan wear tight andor boot fabric go varieti color top sweater pull style side zipper fit true size longer model pretti short got sale,"['skirt', 'arriv', 'today', 'love', 'fabric', 'substanti', 'worn', 'fall', 'mayb', 'even', 'mild', 'california', 'winter', 'day', 'plan', 'wear', 'tight', 'andor', 'boot', 'fabric', 'go', 'varieti', 'color', 'top', 'sweater', 'pull', 'style', 'side', 'zipper', 'fit', 'true', 'size', 'longer', 'model', 'pretti', 'short', 'got', 'sale']",Positive,Positive,Positive
like look tunic sweater soft lb tri xs arm felt bit tight overal fit well like length like high hem split though would ideal like wear pair leg wish hem split littl lower right hip materi soft felt like bit cheap price,"['like', 'look', 'tunic', 'sweater', 'soft', 'lb', 'tri', 'xs', 'arm', 'felt', 'bit', 'tight', 'overal', 'fit', 'well', 'like', 'length', 'like', 'high', 'hem', 'split', 'though', 'would', 'ideal', 'like', 'wear', 'pair', 'leg', 'wish', 'hem', 'split', 'littl', 'lower', 'right', 'hip', 'materi', 'soft', 'felt', 'like', 'bit', 'cheap', 'price']",Neutral,Neutral,Neutral
lb purchas small jacket fit well heavi feel tight arm great wear cool spring day bought white grey jacket,"['lb', 'purchas', 'small', 'jacket', 'fit', 'well', 'heavi', 'feel', 'tight', 'arm', 'great', 'wear', 'cool', 'spring', 'day', 'bought', 'white', 'grey', 'jacket']",Positive,Positive,Positive
materi nice qualiti shirt boxi shapeless flatter shape think would look nice anyon hourglass shape fuller chest,"['materi', 'nice', 'qualiti', 'shirt', 'boxi', 'shapeless', 'flatter', 'shape', 'think', 'would', 'look', 'nice', 'anyon', 'hourglass', 'shape', 'fuller', 'chest']",Negative,Negative,Negative
love look dress feel great romant night parti,"['love', 'look', 'dress', 'feel', 'great', 'romant', 'night', 'parti']",Positive,Positive,Positive
lace fit good length seem awkward given boxi flowyish dress felt like babi doll sleev someth hate outsid middl materi hate felt cheap odd compar lace mayb right demograph piec,"['lace', 'fit', 'good', 'length', 'seem', 'awkward', 'given', 'boxi', 'flowyish', 'dress', 'felt', 'like', 'babi', 'doll', 'sleev', 'someth', 'hate', 'outsid', 'middl', 'materi', 'hate', 'felt', 'cheap', 'odd', 'compar', 'lace', 'mayb', 'right', 'demograph', 'piec']",Negative,Negative,Negative
bought mustard color salmon color problem gener fade use natur mild stain remov biokleen pant ruin one fade spray perman water mark cold wash line dri bummer pant everi day wearabl washabl,"['bought', 'mustard', 'color', 'salmon', 'color', 'problem', 'gener', 'fade', 'use', 'natur', 'mild', 'stain', 'remov', 'biokleen', 'pant', 'ruin', 'one', 'fade', 'spray', 'perman', 'water', 'mark', 'cold', 'wash', 'line', 'dri', 'bummer', 'pant', 'everi', 'day', 'wearabl', 'washabl']",Negative,Negative,Negative
love jean run small recommend order one size,"['love', 'jean', 'run', 'small', 'recommend', 'order', 'one', 'size']",Neutral,Neutral,Neutral
love style fabric fit gener even order size could yank right tri go one size sure work much want,"['love', 'style', 'fabric', 'fit', 'gener', 'even', 'order', 'size', 'could', 'yank', 'right', 'tri', 'go', 'one', 'size', 'sure', 'work', 'much', 'want']",Neutral,Neutral,Neutral
care read review decid order medium sinc size work gener floati style neck bit small head fit look nice deal breaker huge droopi armhol show half bra color deeper shown pattern length overwhelm shape feel lot like matern top like side shorter overal style better suit think taller slimmer bod,"['care', 'read', 'review', 'decid', 'order', 'medium', 'sinc', 'size', 'work', 'gener', 'floati', 'style', 'neck', 'bit', 'small', 'head', 'fit', 'look', 'nice', 'deal', 'breaker', 'huge', 'droopi', 'armhol', 'show', 'half', 'bra', 'color', 'deeper', 'shown', 'pattern', 'length', 'overwhelm', 'shape', 'feel', 'lot', 'like', 'matern', 'top', 'like', 'side', 'shorter', 'overal', 'style', 'better', 'suit', 'think', 'taller', 'slimmer', 'bod']",Neutral,Neutral,Neutral
pictur dress justic color store much vibrant embroid flower orangecor color also certain angl depend light dress look navi blue versu black enjoy size could gotten away usual side view volumin somewhat unflatt end size tailor look,"['pictur', 'dress', 'justic', 'color', 'store', 'much', 'vibrant', 'embroid', 'flower', 'orangecor', 'color', 'also', 'certain', 'angl', 'depend', 'light', 'dress', 'look', 'navi', 'blue', 'versu', 'black', 'enjoy', 'size', 'could', 'gotten', 'away', 'usual', 'side', 'view', 'volumin', 'somewhat', 'unflatt', 'end', 'size', 'tailor', 'look']",Positive,Positive,Positive
love everyth dress sleev bodic detail make dress except fit true size order medium length appear model knee materi great qualiti slip line made nice stretchi knit,"['love', 'everyth', 'dress', 'sleev', 'bodic', 'detail', 'make', 'dress', 'except', 'fit', 'true', 'size', 'order', 'medium', 'length', 'appear', 'model', 'knee', 'materi', 'great', 'qualiti', 'slip', 'line', 'made', 'nice', 'stretchi', 'knit']",Positive,Positive,Positive
snap top sale free ship look pretti order larg usual take larg xl top huge could taken medium line tini line cover chest bra area hit belli button area orang part fall hip look like block make look wide need like said medium would fit better would wide fe,"['snap', 'top', 'sale', 'free', 'ship', 'look', 'pretti', 'order', 'larg', 'usual', 'take', 'larg', 'xl', 'top', 'huge', 'could', 'taken', 'medium', 'line', 'tini', 'line', 'cover', 'chest', 'bra', 'area', 'hit', 'belli', 'button', 'area', 'orang', 'part', 'fall', 'hip', 'look', 'like', 'block', 'make', 'look', 'wide', 'need', 'like', 'said', 'medium', 'would', 'fit', 'better', 'would', 'wide', 'fe']",Negative,Negative,Negative
pictur make look like rich brown yellow orang color came black orang pop much differ expect materi nice silki will keep someth dri clean sent back,"['pictur', 'make', 'look', 'like', 'rich', 'brown', 'yellow', 'orang', 'color', 'came', 'black', 'orang', 'pop', 'much', 'differ', 'expect', 'materi', 'nice', 'silki', 'will', 'keep', 'someth', 'dri', 'clean', 'sent', 'back']",Neutral,Neutral,Neutral
dress absolut hideou physiqu order size hung like cheapli made tent athlet built go back asap,"['dress', 'absolut', 'hideou', 'physiqu', 'order', 'size', 'hung', 'like', 'cheapli', 'made', 'tent', 'athlet', 'built', 'go', 'back', 'asap']",Negative,Negative,Negative
dress beauti color pictur yellowish cream fabric thick hang pretti disappoint return,"['dress', 'beauti', 'color', 'pictur', 'yellowish', 'cream', 'fabric', 'thick', 'hang', 'pretti', 'disappoint', 'return']",Negative,Negative,Negative
romper fit well flatter love relax style qualiti quit poor though one leg rip second time wore fabric soft comfort fray pill like crazi two brief wear romper look cheap old expect much better qualiti pricepoint realli disappoint,"['romper', 'fit', 'well', 'flatter', 'love', 'relax', 'style', 'qualiti', 'quit', 'poor', 'though', 'one', 'leg', 'rip', 'second', 'time', 'wore', 'fabric', 'soft', 'comfort', 'fray', 'pill', 'like', 'crazi', 'two', 'brief', 'wear', 'romper', 'look', 'cheap', 'old', 'expect', 'much', 'better', 'qualiti', 'pricepoint', 'realli', 'disappoint']",Neutral,Neutral,Neutral
dress partial sewnin slip realli work matter much adjust could get slip dress sit properli order medium slip fit would good length pictur refer,"['dress', 'partial', 'sewnin', 'slip', 'realli', 'work', 'matter', 'much', 'adjust', 'could', 'get', 'slip', 'dress', 'sit', 'properli', 'order', 'medium', 'slip', 'fit', 'would', 'good', 'length', 'pictur', 'refer']",Negative,Negative,Negative
