Review Token,True Rating,RNN Rating
"['saw', 'store', 'yesterday', 'daughter', 'tri', 'realli', 'cute', 'love', 'fair', 'review', 'tri', 'size', 'perfect', 'petit', 'frame', 'see', 'blous', 'would', 'run', 'realli', 'big', 'larger', 'size', 'fabric', 'detail', 'pretti', 'sale']",5,5
"['design', 'grace', 'kid', 'said', 'keeper', 'pretti', 'even', 'boy', 'child', 'somehow', 'feel', 'make', 'tummi', 'look', 'bigger', 'mayb', 'belt', 'jean']",4,4
"['feel', 'price', 'love', 'top', 'want', 'howev', 'price', 'high', 'side', 'rel', 'basic', 'top', 'thing', 'could', 'improv', 'pro', 'order', 'medium', 'feel', 'pretti', 'true', 'size', 'addit', 'fabric', 'nice', 'light', 'also', 'sheer', 'gener', 'speak', 'nice', 'pattern', 'overal', 'pretti', 'top', 'con', 'cute', 'crisscross', 'ruffl', 'thing', 'happen', 'back', 'model', 'cleverli']",2,5
"['waist', 'tight', 'thigh', 'leg', 'flatter', 'ankl', 'open', 'small', 'funni', 'smell']",1,1
"['incred', 'disappoint', 'dress', 'beauti', 'one', 'receiv', 'torn', 'multipl', 'strand', 'bead', 'miss', 'poor', 'qualiti', 'control']",1,1
"['excit', 'get', 'robe', 'mail', 'beyond', 'disappoint', 'open', 'packag', 'fabric', 'extrem', 'stiff', 'thin', 'fabric', 'felt', 'like', 'someth', 'curtain', 'would', 'made', 'white', 'background', 'see', 'robe', 'short', 'cut', 'small', 'shoulder', 'therefor', 'look', 'like', 'wear', 'piec', 'children', 'cloth', 'also', 'order', 'match', 'pj', 'pant', 'even', 'take', 'packag', 'see', 'rough', 'see', 'mater']",1,1
"['pilcro', 'stet', 'roll', 'up', 'fave', 'pair', 'need', 'replac', 'light', 'wash', 'went', 'store', 'tri', 'wow', 'qualiti', 'chang', 'denim', 'lot', 'lighter', 'materi', 'wash', 'real', 'almost', 'like', 'wear', 'jeg', 'short', 'favorit', 'look', 'light', 'wash', 'denim', 'short', 'elsewher', 'new', 'one', 'wont', 'cut', 'anymor', 'pilcro', 'size', 'run', 'littl', 'larg', 'due']",2,2
"['cute', 'concept', 'larg', 'realiti', 'size', 'jean', 'swim', 'mean', 'seat', 'huge', 'length', 'rise', 'super', 'long', 'even', 'tri', 'littl', 'person', 'long', 'lean', 'ye', 'would', 'probabl', 'look', 'great']",3,3
"['love', 'way', 'short', 'fit', 'look', 'comfi', 'launder', 'one', 'time', 'lavend', 'color', 'becam', 'blotchi', 'use', 'regular', 'deterg', 'gentl', 'cycl', 'look', 'like', 'someon', 'pour', 'bleach', 'random', 'area', 'unwear', 'sever', 'color', 'color', 'problem', 'lavend', 'one', 'wear', 'wast', 'hate', 'leav', 'neg', 'feedback', 'care', 'launder']",1,1
"['super', 'flatter', 'fit', 'gener', 'larg', 'larg', 'medium', 'shirt', 'fit', 'realli', 'well', 'drape', 'fabric', 'forgiv', 'tummi', 'great', 'look', 'also', 'year', 'old', 'son', 'love', 'color', 'flower']",4,4
"['soft', 'wonder', 'drape', 'want', 'love', 'gold', 'opinion', 'anyway', 'gold', 'part', 'look', 'like', 'mute', 'lime', 'green', 'true', 'size', 'look', 'similar', 'pictur', 'otherwis', 'know', 'color', 'especi']",4,4
"['normal', 'size', 'bought', 'want', 'relax', 'fit', 'could', 'bare', 'pull', 'calv', 'could', 'get', 'button', 'felt', 'like', 'sausag', 'stuf', 'straw', 'size', 'size', 'least']",2,2
"['excit', 'top', 'pictur', 'model', 'look', 'beauti', 'drapey', 'right', 'way', 'unfortun', 'top', 'feel', 'like', 'old', 'grandma', 'polyest', 'suit', 'side', 'much', 'shorter', 'front', 'back', 'combo', 'inner', 'line', 'outer', 'fabric', 'feel', 'awkward', 'inner', 'piec', 'significantli', 'shorter', 'outer', 'also', 'puf', 'bit', 'top', 'shoulder', 'strang', 'way', 'due', 'layer', 'fabric', 'sadli', 'go', 'back']",2,2
"['realli', 'want', 'love', 'love', 'step', 'feel', 'fit', 'way', 'also', 'disappoint', 'see', 'cream', 'white', 'jean', 'feel', 'stiffer', 'stet', 'waist', 'huge', 'sadli', 'go', 'back']",2,2
"['dress', 'need', 'specif', 'bodi', 'type', 'say', 'everyon', 'dress', 'love', 'dress', 'need', 'tri', 'multipl', 'size', 'figur', 'fit', 'tri', 'three', 'differ', 'size', 'find', 'fit', 'suppos', 'size', 'go', 'petit', 'size', 'vari', 'one', 'end', 'get', 'dress', 'love', 'trial', 'error', 'dress', 'get', 'discourag', 'size', 'look', 'love']",3,3
"['know', 'suppos', 'look', 'overs', 'overs', 'poncho', 'take', 'overs', 'whole', 'new', 'level', 'order', 'usual', 'size', 'waaaaay', 'much', 'fabric', 'think', 'size', 'would', 'made', 'differ', 'look', 'seem', 'like', 'good', 'qualifi']",2,2
"['want', 'love', 'love', 'color', 'thought', 'style', 'would', 'work', 'anyon', 'tri', 'immedi', 'took', 'definit', 'keep', 'side', 'zipper', 'complaint', 'mani', 'realli', 'made', 'uncomfort', 'also', 'detail', 'bust', 'would', 'lay', 'flat', 'look', 'odd', 'love', 'materi', 'definit', 'green', 'print', 'knew', 'would', 'never', 'wear', 'look', 'blah']",2,2
"['order', 'onlin', 'thought', 'red', 'true', 'orang']",4,5
"['normal', 'wear', 'size', 'order', 'small', 'small', 'petit', 'keep', 'small', 'small', 'petit', 'look', 'like', 'shirt', 'height', 'run', 'big', 'underneath', 'arm', 'well', 'design', 'uniqu', 'keep']",4,4
"['love', 'sweater', 'wear', 'size', 'bought', 'larg', 'perfect', 'length', 'fit', 'wear', 'jean', 'leg', 'qualiti', 'amaz', 'ca', 'wait', 'wear']",5,5
"['dress', 'like', 'byron', 'lar', 'dress', 'work', 'art', 'true', 'qualiti', 'workmanship', 'fit', 'like', 'glove', 'alway', 'get', 'compliment', 'wear', 'dress', 'one', 'somewher', 'casual', 'dressi', 'perfect', 'dinner', 'saturday', 'night', 'order', 'petit']",5,5
"['nice', 'color', 'dress', 'run', 'overs', 'materi', 'mute', 'color', 'vibrant', 'person']",1,1
"['bought', 'medium', 'usual', 'size', 'exchang', 'small', 'love', 'flowi', 'sweater', 'one', 'truli', 'fit', 'one', 'size', 'big', 'arm', 'bodi', 'sweater', 'fit', 'larger', 'beauti', 'sweater', 'jean', 'leg', 'ca', 'wait', 'wear']",5,5
"['love', 'cardigan', 'qualiti', 'beauti', 'comfort', 'think', 'cabl', 'stitch', 'pocket', 'add', 'uniqu', 'touch']",5,5
"['origin', 'got', 'littl', 'bit', 'snug', 'like', 'end', 'give', 'daughter', 'fit', 'nice', 'wore', 'holiday', 'parti', 'work', 'hit']",5,4
"['purchas', 'januari', 'today', 'go', 'back', 'retail', 'request', 'refund', 'fabric', 'inner', 'thigh', 'absolut', 'thread', 'bare', 'wear', 'size', 'fit', 'comfort', 'great', 'stretch', 'appar', 'fabric', 'cheap', 'thigh', 'happen', 'touch', 'wear', 'hole', 'thigh', 'short', 'order', 'first', 'start', 'pile', 'never', 'pair', 'pilcro', 'pant', 'within', 'wash', 'could', 'actual', 'see', 'f']",1,1
"['tri', 'local', 'store', 'love', 'look', 'color', 'blue', 'tank', 'want', 'much', 'like', 'ala', 'materi', 'super', 'thin', 'almost', 'seethrough', 'poor', 'qualiti', 'buy']",1,1
"['tri', 'store', 'almost', 'consid', 'buy', 'look', 'price', 'tag', 'think', 'uniqu', 'interest', 'think', 'worth', 'fabric', 'noth', 'special', 'construct', 'complic', 'enough', 'warrant', 'cost', 'would', 'consid', 'sale', 'retail', 'interest', 'sweater', 'made', 'softer', 'blend', 'similar', 'price', 'thing', 'consid', 'think', 'smart', 'purchas']",4,4
"['fabric', 'flimsi', 'substanti', 'thought', 'ran', 'littl', 'small', 'usual', 'wear', 'larg', 'style', 'tight']",3,3
"['although', 'true', 'size', 'size', 'improv', 'pocket', 'placement', 'longer', 'slouchier', 'fit', 'like', 'model', 'pocket', 'regular', 'size', 'almost', 'high', 'made', 'midsect', 'look', 'bunchi']",4,4
"['bought', 'shirt', 'wear', 'black', 'skirt', 'suit', 'fabric', 'stretch', 'howev', 'normal', 'boob', 'size', 'bewar', 'chest', 'front', 'shirt', 'hit', 'point', 'look', 'pregger', 'one', 'situat', 'remind', 'buy', 'empir', 'dress', 'addit', 'fabric', 'felt', 'like', 'someth', 'grandmoth', 'would', 'use', 'back', 'thick', 'polyest', 'type', 'materi', 'think', 'shirt', 'would', 'still', 'work', 'f']",1,1
"['realli', 'like', 'look', 'jacket', 'stretch', 'size', 'bit', 'odd', 'xs', 'pretti', 'snug', 'arm', 'bodi', 'fit', 'small', 'seem', 'size', 'larger', 'bodi', 'baggi', 'kept', 'xs', 'ca', 'wear', 'sleev', 'underneath']",4,4
"['look', 'like', 'put', 'baggi', 'bag', 'head', 'also', 'materi', 'realli', 'seem', 'like', 'fake', 'velvet']",1,1
"['maev', 'dress', 'caught', 'eye', 'uniqu', 'style', 'disappoint', 'person', 'vnecklin', 'deep', 'reveal', 'nice', 'hemstitch', 'detail', 'sleev', 'trim', 'pattern', 'good', 'scale', 'strong', 'frame', 'surpris', 'dress', 'actual', 'black', 'light', 'brown', 'flower', 'screen', 'look', 'brown', 'bronz', 'flower', 'pocket', 'unlin', 'dress', 'place', 'onseam', 'feel', 'weirdli', 'awkward', 'access', 'almost', 'set', 'back']",4,5
"['comfort', 'flatter', 'wash', 'nice', 'love']",4,4
"['color', 'top', 'perfect', 'summer', 'light', 'lilac', 'tone', 'fabric', 'also', 'light', 'super', 'soft', 'great', 'cut', 'even', 'husband', 'like', 'cut', 'shirt', 'order', 'larg', 'base', 'review', 'found', 'arm', 'littl', 'tight', 'enough', 'keep', 'top', 'shirt', 'run', 'slim', 'keep', 'top', 'button', 'unbutton', 'okay', 'wear', 'littl', 'cami', 'shirt']",4,4
"['bright', 'poppi', 'red', 'gorgeou', 'cut', 'flatter', 'interest', 'usual', 'l', 'top', 'went', 'one', 'look', 'sloppi', 'usual', 'size', 'arm', 'tini', 'bit', 'tight', 'across', 'shoulder', 'reach', 'forward', 'enough', 'problem', 'smaller', 'size', 'skim', 'hip', 'nice', 'long', 'pictur', 'model', 'would', 'suggest', 'pearshap', 'girl', 'size', 'inbetween', 'sheer', 'much']",4,4
"['way', 'worth', 'price', 'deepli', 'disappoint', 'arriv', 'materi', 'thin', 'feel', 'cheap', 'love', 'design', 'anna', 'sui', 'overpr']",1,1
"['order', 'size', 'small', 'usual', 'ps', 'want', 'extra', 'length', 'usual', 'get', 'away', 'regular', 'small', 'time', 'cute', 'style', 'made', 'look', 'short', 'wide', 'unfortun', 'go', 'back']",2,2
"['like', 'way', 'dress', 'look', 'front', 'materi', 'back', 'knit', 'clingi', 'think', 'flatter']",4,4
"['want', 'love', 'shirt', 'usual', 'style', 'buy', 'look', 'great', 'onlin', 'unfortun', 'actual', 'shirt', 'much', 'brown', 'color', 'design', 'thought', 'look', 'onlin', 'fair', 'color', 'flatter', 'thin', 'larger', 'chest', 'style', 'right', 'could', 'definit', 'cute', 'someon', 'els', 'good', 'match']",2,2
"['sooo', 'disappoint', 'flimsi', 'fabric', 'think', 'thinnest', 'cloth', 'item', 'ever', 'come', 'across', 'anywher', 'life', 'realli', 'shame', 'color', 'stun', 'nice', 'shirt', 'style', 'anoth', 'con', 'bit', 'back', 'fat', 'show', 'everi', 'lump', 'bump', 'recommend', 'unless', 'lean', 'back', 'cost']",1,1
"['fabric', 'nice', 'weight', 'knit', 'top', 'gener', 'well', 'made', 'unfortun', 'fit', 'enorm', 'athlet', 'build', 'w', 'big', 'boob', 'normal', 'wear', 'l', 'retail', 'top']",2,2
"['look', 'realli', 'cute', 'hanger', 'took', 'dress', 'room', 'fabric', 'super', 'soft', 'top', 'flatter', 'howev', 'bottom', 'way', 'short', 'ca', 'tell', 'pictur', 'side', 'round', 'go', 'higher', 'leg', 'model', 'waist', 'band', 'pull', 'lower', 'think', 'like', 'wear', 'make', 'outfit', 'appear', 'longer', 'wish', 'could', 'pull', 'mayb', 'old']",2,2
"['uncomfort', 'leg', 'area', 'otherwis', 'flatter']",4,4
"['realli', 'strike', 'even', 'prettier', 'person', 'color', 'beauti', 'told', 'husband', 'halfwaytochristma', 'present']",5,5
"['sinc', 'could', 'find', 'jacket', 'store', 'order', 'onlin', 'receiv', 'today', 'would', 'say', 'run', 'true', 'size', 'refer', 'size', 'small', 'fit', 'fine', 'materi', 'littl', 'bit', 'thin', 'side', 'thick', 'typic', 'denim', 'jacket', 'also', 'found', 'color', 'button', 'differ', 'onlin', 'imag', 'onlin', 'imag', 'show', 'button', 'bronzegolden', 'color', 'one', 'receiv', 'come', 'gunmet', 'color', 'button', 'k']",4,4
"['dress', 'sooo', 'cute', 'onlin', 'store', 'hand', 'would', 'bought', 'extra', 'minut', 'decid', 'tri', 'terribl', 'dress', 'look', 'awakward', 'string', 'lace', 'string', 'town', 'spot', 'flatter', 'curvi', 'girl', 'know', 'mani', 'store', 'rariti', 'locat']",3,3
"['look', 'perfect', 'camisol', 'smooth', 'flab', 'keep', 'warm', 'cool', 'appropri', 'ride', 'look', 'good', 'take', 'bit', 'extra', 'effort', 'get', 'cami', 'head', 'pull', 'say', 'ahhh', 'feel', 'good', 'blessinga', 'seamless', 'bit', 'control', 'middleag', 'middlebodi', 'flab', 'size', 'wear', 'size', 'cloth', 'cami', 'wear', 'smallmedium', 'mediumlarg', 'former', 'pull', 'later', 'give']",5,5
"['gorgeou', 'dress', 'low', 'front', 'back', 'could', 'figur', 'pull', 'without', 'cardigansweat', 'beauti', 'fabric', 'color']",3,3
"['first', 'order', 'normal', 'small', 'return', 'order', 'lg', 'lg', 'fit', 'great', 'huge', 'area', 'distress', 'shoulder', 'turn', 'hole', 'love', 'jacket', 'keep', 'condit', 'hope', 'make', 'store', 'soon', 'none', 'win', 'hour', 'look', 'buy']",4,4
"['want', 'love', 'dress', 'comfort', 'wear', 'dress', 'much', 'knee', 'like', 'length', 'way', 'look', 'model', 'howev', 'person', 'dress', 'cut', 'like', 'sack', 'taper', 'waist', 'much', 'fabric', 'cinch', 'belt', 'least', 'oddli', 'shapeless', 'even', 'belt', 'seem', 'size', 'larg', 'order', 'xxsp', 'refer', 'lb', 'order', 'neutral', 'dress', 'realli', 'like', 'fabric', 'c']",3,3
"['realli', 'want', 'like', 'dress', 'materi', 'design', 'length', 'fit', 'perfect', 'except', 'armhol', 'big', 'ruffl', 'came', 'right', 'upto', 'nippl', 'line', 'comfort', 'sadli', 'return']",4,4
"['difficult', 'find', 'shirt', 'expos', 'half', 'bra', 'lift', 'arm', 'cute', 'beyond', 'arm', 'hole', 'issu', 'overpr', 'go', 'back']",2,2
"['tshirt', 'casual', 'perfect', 'everyday', 'use', 'touch', 'textil', 'comfort', 'feel', 'relax', 'whenev', 'wear', 'tshirt', 'although', 'stripe', 'simpl', 'design', 'limit', 'chois', 'fashion', 'go', 'almost', 'anyth', 'awar', 'tshirt', 'run', 'littl', 'larger', 'true', 'size']",5,5
"['pure', 'good', 'cotton', 'tank', 'similar', 'black', 'live', 'teach', 'danc', 'hope', 'would', 'order', 'pale', 'blue', 'complet', 'see', 'fit', 'tight', 'back', 'loos', 'front', 'desir', 'brasport', 'bra', 'show', 'whether', 'side', 'fabric', 'tacki']",1,1
"['trouser', 'line', 'wide', 'elast', 'band', 'run', 'along', 'insid', 'slack', 'tack', 'littl', 'cheap', 'probabl', 'keep', 'price', 'affect', 'overal', 'fit', 'fit', 'nice', 'put', 'fabric', 'bunch', 'crotch', 'slim', 'zip', 'zip', 'back', 'fabric', 'spandex', 'lyocel', 'make', 'great', 'choic', 'work', 'hit', 'ankl', 'bit', 'lower', 'model']",4,4
"['short', 'curvi', 'usual', 'get', 'petit', 'dress', 'someth', 'fit', 'strang', 'definit', 'littl', 'shorter', 'petit', 'lace', 'detail', 'front', 'dress', 'realli', 'cute', 'color', 'see', 'often', 'kept']",4,4
"['saw', 'postcard', 'catalog', 'drew', 'attent', 'immedi', 'saw', 'store', 'knew', 'would', 'tri', 'dress', 'gorgeou', 'lace', 'sturdi', 'wo', 'easili', 'caught', 'thing', 'chambray', 'substanti', 'light', 'put', 'togeth', 'well', 'slip', 'cover', 'greatli', 'materi', 'stretchi', 'keep', 'shape', 'like', 'hit', 'right', 'knee', 'good', 'length', 'want', 'wear', 'cardigan', 'work', 'spring']",3,3
"['like', 'review', 'saw', 'dress', 'cover', 'catalog', 'knew', 'well', 'disappoint', 'color', 'rich', 'outdoor', 'photo', 'although', 'brighter', 'shown', 'studio', 'photo', 'flatter', 'dress', 'put', 'three', 'time', 'taken', 'back', 'neck', 'high', 'sleev', 'narrow', 'realli', 'skinni', 'arm', 'swing', 'weigh', 'pound', 'bought', 'size', 'small']",1,1
"['excit', 'dress', 'arriv', 'today', 'review', 'mention', 'fabric', 'love', 'soft', 'drapey', 'feel', 'great', 'felt', 'great', 'look', 'mirror', 'dress', 'fit', 'fine', 'larg', 'bust', 'fabric', 'stretch', 'across', 'bust', 'caus', 'print', 'appear', 'wash', 'across', 'bust', 'good', 'look', 'sigh', 'anoth', 'return']",3,3
"['dress', 'cuter', 'person', 'onlin', 'one', 'huge', 'issu', 'teeni', 'tini', 'button', 'neck', 'held', 'thread', 'requir', 'finger', 'size', 'two', 'year', 'old', 'get', 'open', 'fell', 'minut', 'tri', 'undo', 'ca', 'believ', 'review', 'problem', 'mayb', 'put', 'snap', 'instead', 'bad']",2,2
"['love', 'retailerpolgi', 'petit', 'size', 'bought', 'fit', 'perfectli', 'dress', 'cute', 'color', 'way', 'transit', 'fall', 'still', 'warm']",5,5
"['love', 'look', 'feel', 'short', 'typic', 'issu', 'sort', 'cotton', 'linen', 'short', 'day', 'practic', 'made', 'noth', 'comfort', 'made', 'decent', 'fabric', 'howev', 'run', 'larg', 'lb', 'typic', 'buy', 'size', 'xs', 'look', 'bit', 'ridicul', 'big', 'tri', 'shrink', 'wash', 'sinc', 'cotton', 'help', 'along', 'get', 'rid', 'creas', 'ship']",3,3
"['color', 'like', 'great', 'tummi', 'like', 'long', 'enough', 'back', 'cover', 'butt', 'back', 'detail', 'cute', 'annoy', 'sometim', 'shift', 'around', 'bra', 'show', 'string', 'least', 'feet', 'long', 'bad', 'wear', 'white', 'gauz', 'pant', 'look', 'nice', 'good', 'leg']",3,4
"['found', 'fit', 'tt', 'normal', 'took', 'fit', 'length', 'great', 'fabric', 'felt', 'substanti', 'color', 'soft']",5,5
"['featur', 'pictur', 'feet', 'lb', 'order', 'xs', 'petit', 'pretti', 'busti', 'like', 'loos', 'fit', 'top', 'order', 'size', 'trick', 'super', 'soft', 'one', 'kind', 'edg', 'necklin', 'delic', 'look', 'soft', 'therefor', 'add', 'feminin', 'element', 'enjoy', 'wear', 'top']",5,5
"['agre', 'review', 'dress', 'run', 'larg', 'tri', 'xs', 'local', 'store', 'love', 'color', 'thought', 'could', 'work', 'right', 'bra', 'camisol', 'cut', 'far', 'low', 'front', 'tri', 'home', 'roomi', 'fit', 'enough', 'order', 'xsp', 'xx', 'today', 'see', 'fit', 'better', 'ador', 'design', 'cut', 'color', 'run', 'way', 'big', 'size', 'decid', 'get']",3,3
"['tri', 'dress', 'store', 'amaz', 'qualiti', 'simpl', 'structur', 'dress', 'bought', 'hesit']",5,5
"['fabric', 'wrinkl', 'easili', 'slight', 'moistur', 'liquid', 'immedi', 'turn', 'dark', 'spot', 'blue', 'grey', 'condens', 'drip', 'glass', 'gel', 'deodor', 'etc', 'tri', 'cream', 'sheer', 'return', 'dress', 'practic']",1,1
"['cloth', 'stone', 'top', 'alway', 'love', 'soft', 'materi', 'one', 'miss', 'mark', 'soft', 'thick', 'expect']",2,4
"['reason', 'cream', 'color', 'cord', 'sheer', 'materi', 'quit', 'thin', 'see', 'pocket', 'well', 'seam', 'ag', 'cord', 'seem', 'materi', 'use', 'go', 'around', 'substandard', 'bad']",3,3
"['saw', 'onlin', 'went', 'tri', 'fit', 'great', 'true', 'size', 'known', 'would', 'issu', 'three', 'six', 'rack', 'sewn', 'tag', 'hang', 'thread', 'bought', 'bachelorett', 'weekend', 'napa', 'put', 'notic', 'strap', 'thread', 'come', 'thought', 'better', 'get', 'seamstress', 'soon', 'get', 'home', 'secur', 'strap', 'well', 'liter', 'five', 'minut', 'car', 'ride', 'wineri', 'notic', 'seam']",2,2
"['high', 'hope', 'top', 'work', 'show', 'bra', 'strap', 'perfectli', 'plu', 'big', 'boxi', 'made', 'look', 'pound', 'heavier', 'thank']",2,2
"['great', 'dress', 'want', 'leav', 'hous', 'want', 'world', 'see', 'nippl']",1,1
"['want', 'love', 'instead', 'flowi', 'kimono', 'top', 'pictur', 'thick', 'blazer', 'type', 'garment', 'pictur', 'unfortun', 'also', 'much', 'shorter', 'pictur', 'love', 'retail', 'style', 'one', 'miss', 'return']",2,2
"['busti', 'build', 'normal', 'wear', 'size', 'order', 'dress', 'white', 'size', 'could', 'pleas', 'actual', 'hop', 'onlin', 'today', 'tri', 'order', 'anoth', 'lilac', 'unfortun', 'sold', 'dress', 'exactli', 'picturedth', 'upper', 'back', 'fit', 'keep', 'go', 'much', 'look', 'like', 'straight', 'tent', 'ador', 'hope', 'restock']",5,4
"['think', 'easi', 'fit', 'cut', 'like', 'skinni', 'jean', 'look', 'someth', 'relax', 'decid', 'return', 'qualiti', 'materi', 'good', 'color', 'nice']",3,3
"['first', 'navi', 'person', 'much', 'prefer', 'black', 'bright', 'color', 'receiv', 'show', 'trench', 'last', 'saturday', 'pull', 'onlin', 'notic', 'darl', 'look', 'order', 'went', 'back', 'follow', 'day', 'check', 'nowher', 'websit', 'day', 'ago', 'back', 'pop', 'onlin', 'notic', 'local', 'store', 'thought', 'go', 'look', 'weekend', 'see', 'actual', 'made', 'st']",5,3
"['excit', 'top', 'pictur', 'model', 'look', 'beauti', 'drapey', 'right', 'way', 'unfortun', 'top', 'feel', 'like', 'old', 'grandma', 'polyest', 'suit', 'side', 'much', 'shorter', 'front', 'back', 'combo', 'inner', 'line', 'outer', 'fabric', 'feel', 'awkward', 'inner', 'piec', 'significantli', 'shorter', 'outer', 'also', 'puf', 'bit', 'top', 'shoulder', 'strang', 'way', 'due', 'layer', 'fabric', 'sadli', 'go', 'back']",2,2
"['petit', 'order', 'store', 'ship', 'home', 'order', 'fit', 'great', 'stretch', 'tini', 'bit', 'goe', 'lot', 'top', 'light', 'weight', 'great', 'houston', 'westher']",4,4
"['love', 'shirt', 'saw', 'pictur', 'unfortun', 'fit', 'need', 'keep', 'ca', 'realli', 'see', 'photo', 'chest', 'would', 'say', 'averag', 'size', 'bust', 'shirt', 'fit', 'well', 'seam', 'bust', 'area', 'cut', 'across', 'bust', 'flatteringdo', 'fit', 'well', 'sleev', 'also', 'bit', 'tight', 'thought', 'want', 'love', 'unless', 'smaller', 'chest', 'lik']",2,2
